nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-10-23;169.0;79.51;169.0;79.51
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2008-10-23;80.0;64.71;80.0;64.71
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2008-10-23;877.0;62.3;877.0;62.3
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2008-10-23;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-23;123.0;81.58;123.0;81.58
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-10-23;667.0;56.63;667.0;56.63
14 DE JULHO;99;Fio dagua;JACUI;;S;SUL;2008-10-24;0.0;;0.0;
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-24;437.0;81.66;437.0;81.66
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2008-10-24;91.0;76.87;91.0;76.87
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-10-24;32.0;66.45;32.0;66.45
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2008-10-24;44.0;74.6;44.0;74.6
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-24;1295.0;236.24;1295.0;236.24
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-10-24;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-10-24;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2008-10-24;78.0;74.24;78.0;74.24
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2008-10-24;168.0;82.0;168.0;82.0
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-24;74.0;82.43;74.0;82.43
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2008-10-24;63.0;84.51;63.0;84.51
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-24;22.0;87.83;22.0;87.83
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-24;10.0;66.01;10.0;66.01
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-24;2170.0;274.6;898.0;113.64
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2008-10-24;45.0;32.36;45.0;32.36
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2008-10-24;40.0;87.49;40.0;87.49
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-24;55.0;85.78;55.0;85.78
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-24;44.0;83.4;39.0;73.92
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-10-24;343.0;79.28;343.0;79.28
CASTRO ALVES;97;Fio dagua;JACUI;;S;SUL;2008-10-24;202.0;124.03;140.0;85.96
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-10-24;174.0;86.81;174.0;86.81
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-24;95.0;78.44;95.0;78.44
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-24;20.0;54.3;10.0;27.15
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2008-10-24;24.0;127.33;24.0;127.33
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2008-10-24;195.0;116.72;195.0;116.72
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2008-10-24;73.0;158.34;73.0;158.34
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-24;35.0;94.12;-9.0;-24.2
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2008-10-24;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-24;138.0;62.41;138.0;62.41
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2008-10-24;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-24;28.0;137.67;28.0;137.67
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;31.0;85.52;31.0;85.52
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2008-10-24;124.0;102.0;69.0;56.76
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;91.0;116.25;91.0;116.25
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-24;47.0;80.24;47.0;80.24
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-24;368.0;95.79;368.0;95.79
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2008-10-24;1745.0;163.42;1745.0;163.42
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2008-10-24;211.0;157.95;211.0;157.95
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2008-10-24;44.0;103.24;44.0;103.24
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-10-24;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2008-10-24;31.0;64.8;31.0;64.8
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2008-10-24;213.0;103.42;213.0;103.42
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2008-10-24;1012.0;92.17;1012.0;92.17
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2008-10-24;56.0;77.62;56.0;77.62
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-24;77.0;87.15;56.0;63.38
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;71.0;108.42;71.0;108.42
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2008-10-24;34.0;34.88;23.0;23.59
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2008-10-24;3314.0;227.34;2634.0;180.69
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2008-10-24;7208.0;91.32;7208.0;91.32
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2008-10-24;289.0;59.46;289.0;59.46
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2008-10-24;35.0;29.38;35.0;29.38
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2008-10-24;349.0;104.97;349.0;104.97
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-10-24;54.0;135.68;54.0;135.68
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-10-24;88.0;135.82;88.0;135.82
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-24;361.0;76.97;361.0;76.97
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-24;13.0;69.12;13.0;69.12
JACUI;112;Fio dagua;JACUI;;S;SUL;2008-10-24;243.0;92.47;243.0;92.47
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-24;203.0;88.62;106.0;46.27
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;8.0;79.23;8.0;79.23
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-10-24;61.0;89.14;60.0;87.68
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2008-10-24;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2008-10-24;688.0;99.94;688.0;99.94
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-10-24;55.0;98.25;55.0;98.25
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-24;282.0;89.11;282.0;89.11
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2008-10-24;82.0;32.68;82.0;32.68
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-24;10.0;95.73;10.0;95.73
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-24;167.0;90.78;167.0;90.78
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-24;2365.0;230.21;2028.0;197.4
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2008-10-24;42.0;87.65;42.0;87.65
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-24;422.0;86.44;422.0;86.44
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2008-10-24;76.0;76.26;76.0;76.26
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-24;87.0;80.92;87.0;80.92
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2008-10-24;199.0;137.25;186.0;128.29
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-10-24;63.0;59.55;63.0;59.55
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2008-10-24;105.0;80.77;105.0;80.77
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;324.0;111.63;324.0;111.63
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-24;105.0;70.61;105.0;70.61
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-24;26.0;88.34;21.0;71.35
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-10-24;245.0;59.35;245.0;59.35
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-10-24;350.0;59.37;350.0;59.37
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-24;114.0;81.55;114.0;81.55
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;37.0;105.14;37.0;105.14
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-24;288.0;151.45;288.0;151.45
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2008-10-24;109.0;91.21;109.0;91.21
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2008-10-24;9.0;27.66;9.0;27.66
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2008-10-24;53.0;35.62;51.0;34.28
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;42.0;107.38;42.0;107.38
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;24.0;89.57;23.0;85.84
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-24;44.0;97.72;44.0;97.72
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-10-24;174.0;116.69;174.0;116.69
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-10-24;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2008-10-24;33.0;88.71;29.0;77.96
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2008-10-24;688.0;94.47;688.0;94.47
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-10-24;76.0;78.69;76.0;78.69
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-24;115.0;89.54;115.0;89.54
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2008-10-24;16.0;31.55;16.0;31.55
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2008-10-24;38.0;116.95;29.0;89.25
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-24;180.0;73.38;180.0;73.38
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2008-10-24;31.0;64.98;31.0;64.98
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2008-10-24;1530.0;131.99;1530.0;131.99
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2008-10-24;59.0;89.63;56.0;85.07
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-24;50.0;83.1;31.0;51.52
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2008-10-24;1324.0;138.76;1324.0;138.76
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2008-10-24;1908.0;143.7;1908.0;143.7
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;22.0;109.31;22.0;109.31
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2008-10-24;111.0;97.8;107.0;94.28
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-24;751.0;105.92;751.0;105.92
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2008-10-24;1819.0;147.82;1819.0;147.82
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2008-10-24;104.0;32.77;104.0;32.77
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2008-10-24;164.0;62.39;164.0;62.39
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2008-10-24;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;32.0;102.8;31.0;99.59
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2008-10-24;8.0;29.03;8.0;29.03
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-24;204.0;77.56;204.0;77.56
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-10-24;176.0;82.8;176.0;82.8
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2008-10-24;75.0;60.67;75.0;60.67
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2008-10-24;926.0;65.78;926.0;65.78
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2008-10-24;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-24;128.0;84.89;128.0;84.89
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-10-24;700.0;59.43;700.0;59.43
14 DE JULHO;99;Fio dagua;JACUI;;S;SUL;2008-10-25;0.0;;0.0;
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-25;430.0;80.35;430.0;80.35
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2008-10-25;85.0;71.8;85.0;71.8
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-10-25;36.0;74.76;36.0;74.76
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2008-10-25;44.0;74.6;44.0;74.6
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-25;2603.0;474.85;2603.0;474.85
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-10-25;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-10-25;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2008-10-25;79.0;75.19;79.0;75.19
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2008-10-25;161.0;78.58;161.0;78.58
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-25;68.0;75.75;68.0;75.75
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2008-10-25;58.0;77.8;58.0;77.8
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-25;20.0;79.84;20.0;79.84
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-25;10.0;66.01;10.0;66.01
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-25;2649.0;335.22;854.0;108.07
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2008-10-25;45.0;32.36;45.0;32.36
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2008-10-25;35.0;76.55;35.0;76.55
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-25;51.0;79.54;51.0;79.54
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-25;41.0;77.71;40.0;75.82
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-10-25;331.0;76.5;331.0;76.5
CASTRO ALVES;97;Fio dagua;JACUI;;S;SUL;2008-10-25;656.0;402.79;169.0;103.77
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-10-25;164.0;81.82;164.0;81.82
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-25;88.0;72.66;88.0;72.66
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-25;20.0;54.3;10.0;27.15
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2008-10-25;23.0;122.03;23.0;122.03
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2008-10-25;310.0;185.55;310.0;185.55
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2008-10-25;77.0;167.01;77.0;167.01
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-25;31.0;83.37;-40.0;-107.57
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2008-10-25;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-25;135.0;61.06;135.0;61.06
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2008-10-25;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-25;28.0;137.67;28.0;137.67
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-25;28.0;77.25;28.0;77.25
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2008-10-25;123.0;101.17;69.0;56.76
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-25;86.0;109.86;86.0;109.86
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-25;43.0;73.41;43.0;73.41
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-25;360.0;93.71;360.0;93.71
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2008-10-25;1934.0;181.12;1934.0;181.12
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2008-10-25;216.0;161.69;216.0;161.69
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2008-10-25;44.0;103.24;40.0;93.85
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-10-25;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2008-10-25;31.0;64.8;31.0;64.8
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2008-10-25;152.0;73.8;152.0;73.8
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2008-10-25;1000.0;91.07;1000.0;91.07
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2008-10-25;56.0;77.62;56.0;77.62
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-25;79.0;89.41;79.0;89.41
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-25;67.0;102.31;67.0;102.31
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2008-10-25;36.0;36.93;31.0;31.8
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2008-10-25;5158.0;353.84;2902.0;199.08
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2008-10-25;7265.0;92.05;7265.0;92.05
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2008-10-25;300.0;61.72;300.0;61.72
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2008-10-25;28.0;23.5;28.0;23.5
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2008-10-25;594.0;178.66;594.0;178.66
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-10-25;52.0;130.65;51.0;128.14
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-10-25;84.0;129.64;84.0;129.64
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-25;343.0;73.13;343.0;73.13
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-25;12.0;63.8;12.0;63.8
JACUI;112;Fio dagua;JACUI;;S;SUL;2008-10-25;460.0;175.05;460.0;175.05
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-25;207.0;90.36;207.0;90.36
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-25;7.0;69.33;7.0;69.33
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-10-25;59.0;86.22;58.0;84.75
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2008-10-25;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2008-10-25;690.0;100.24;690.0;100.24
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2008-10-25;52.0;92.89;52.0;92.89
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-25;287.0;90.69;287.0;90.69
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2008-10-25;84.0;33.47;84.0;33.47
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-25;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-25;9.0;86.16;9.0;86.16
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-25;169.0;91.87;169.0;91.87
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-25;3970.0;386.44;2617.0;254.74
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2008-10-25;38.0;79.3;38.0;79.3
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2008-10-25;429.0;87.87;429.0;87.87
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2008-10-25;73.0;73.25;73.0;73.25
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-25;80.0;74.41;80.0;74.41
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2008-10-25;447.0;308.3;185.0;127.6
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-10-25;65.0;61.44;65.0;61.44
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2008-10-25;100.0;76.93;100.0;76.93
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-25;323.0;111.29;323.0;111.29
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2008-10-25;101.0;67.92;101.0;67.92
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-25;24.0;81.54;21.0;71.35
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-10-25;255.0;61.78;255.0;61.78
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2008-10-25;364.0;61.75;364.0;61.75
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2008-10-25;115.0;82.27;115.0;82.27
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2008-10-25;32.0;90.93;32.0;90.93
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-25;347.0;182.48;347.0;182.48
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2008-10-25;212.0;177.39;212.0;177.39
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2008-10-25;10.0;30.74;10.0;30.74
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2008-10-25;50.0;33.61;48.0;32.26
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-25;42.0;107.38;42.0;107.38
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2008-10-25;22.0;82.11;21.0;78.37
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-25;42.0;93.28;42.0;93.28
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2008-10-25;173.0;116.02;151.0;101.27
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2008-10-25;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2008-10-25;27.0;72.58;23.0;61.83
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2008-10-25;697.0;95.7;697.0;95.7
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2008-10-25;73.0;75.59;73.0;75.59
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2008-10-25;116.0;90.32;116.0;90.32
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2008-10-25;16.0;31.55;16.0;31.55
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2008-10-25;31.0;95.4;29.0;89.25
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2008-10-25;174.0;70.94;174.0;70.94
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2008-10-25;30.0;62.88;30.0;62.88
