nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2006-11-08;0.0;;0.0;
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-11-08;256.0;102.08;256.0;102.08
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2006-11-08;64.0;95.49;64.0;95.49
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-08;29.0;46.79;29.0;46.79
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-08;24.0;47.16;24.0;47.16
CAPANEMA;0;Fio dagua;IGUACU;;SE;SUDESTE;2006-11-08;0.0;;0.0;
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-11-08;219.0;54.59;219.0;54.59
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-11-08;73.0;38.51;73.0;38.51
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-08;346.0;170.52;346.0;170.52
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-08;548.0;901.18;548.0;901.18
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2006-11-08;22.0;116.8;22.0;116.8
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2006-11-08;241.0;204.41;239.0;202.72
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-11-08;110.0;135.67;110.0;135.67
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-08;41.0;85.82;41.0;85.82
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2006-11-08;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-08;708.0;185.51;708.0;185.51
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2006-11-08;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-08;40.0;172.18;40.0;172.18
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;43.0;67.54;43.0;67.54
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2006-11-08;65.0;67.91;55.0;57.46
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;57.0;58.06;57.0;58.06
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-08;66.0;75.98;66.0;75.98
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-11-08;415.0;75.67;415.0;75.67
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2006-11-08;406.0;50.73;406.0;50.73
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2006-11-08;59.0;46.34;59.0;46.34
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-11-08;49.0;110.97;49.0;110.97
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2006-11-08;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2006-11-08;98.0;123.5;98.0;123.5
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2006-11-08;107.0;49.83;107.0;49.83
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2006-11-08;1981.0;131.1;1981.0;131.1
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2006-11-08;63.0;79.55;61.0;77.03
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-08;123.0;98.56;117.0;93.75
ILHA + T. IRMÃOS;44;Reservatório Fictício;PARANA;;SE;SUDESTE;2006-11-08;0.0;;0.0;
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;68.0;72.57;68.0;72.57
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2006-11-08;418.0;143.71;418.0;143.71
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2006-11-08;621.0;68.29;621.0;68.29
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2006-11-08;9150.0;104.46;9150.0;104.46
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-11-08;934.0;120.09;934.0;120.09
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2006-11-08;341.0;103.73;332.0;100.99
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2006-11-08;459.0;193.24;459.0;193.24
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-11-08;61.0;130.17;56.0;119.5
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-11-08;99.0;129.77;99.0;129.77
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-08;1170.0;153.5;1170.0;153.5
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-08;20.0;74.72;20.0;74.72
JACUI;112;Fio dagua;JACUI;;S;SUL;2006-11-08;352.0;190.33;352.0;190.33
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-08;309.0;95.27;132.0;40.7
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;4.0;34.02;4.0;34.02
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-11-08;67.0;92.42;67.0;92.42
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2006-11-08;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2006-11-08;1146.0;126.96;1146.0;126.96
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-11-08;27.0;49.66;27.0;49.66
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-08;419.0;93.39;419.0;93.39
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-11-08;529.0;106.13;529.0;106.13
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-08;12.0;89.4;12.0;89.4
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-11-08;234.0;89.56;134.0;51.28
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2006-11-08;453.0;71.1;453.0;71.1
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2006-11-08;87.0;129.56;87.0;129.56
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-11-08;657.0;99.73;657.0;99.73
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2006-11-08;190.0;110.98;142.0;82.94
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-08;240.0;151.3;240.0;151.3
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2006-11-08;64.0;78.77;57.0;70.15
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-11-08;203.0;121.62;203.0;121.62
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2006-11-08;120.0;84.45;120.0;84.45
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;285.0;83.03;285.0;83.03
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-08;289.0;130.58;289.0;130.58
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-08;11.0;39.49;6.0;21.54
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-11-08;792.0;121.62;792.0;121.62
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-11-08;1132.0;121.72;1132.0;121.72
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-08;192.0;97.86;192.0;97.86
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;23.0;56.61;23.0;56.61
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2006-11-08;91.0;68.75;91.0;68.75
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2006-11-08;157.0;186.57;157.0;186.57
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2006-11-08;79.0;91.48;79.0;91.48
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-11-08;285.0;101.2;35.0;12.43
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;39.0;79.86;39.0;79.86
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;26.0;69.61;26.0;69.61
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-08;22.0;50.31;21.0;48.02
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-11-08;215.0;133.61;132.0;82.03
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2006-11-08;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2006-11-08;94.0;134.46;94.0;134.46
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2006-11-08;1073.0;116.66;1073.0;116.66
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-11-08;87.0;82.61;87.0;82.61
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2006-11-08;87.0;98.7;87.0;98.7
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-11-08;95.0;118.98;95.0;118.98
R-11;0;Reservatório Fictício;PARANA;;SE;SUDESTE;2006-11-08;0.0;;0.0;
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2006-11-08;103.0;163.97;46.0;73.23
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-08;127.0;55.41;127.0;55.41
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2006-11-08;94.0;118.71;72.0;90.93
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2006-11-08;614.0;69.76;614.0;69.76
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2006-11-08;168.0;135.63;168.0;135.63
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-08;27.0;46.57;27.0;46.57
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2006-11-08;454.0;62.92;454.0;62.92
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2006-11-08;619.0;61.78;619.0;61.78
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;14.0;59.99;14.0;59.99
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2006-11-08;61.0;68.25;61.0;68.25
SANTANA;181;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;0.0;;0.0;
SANTONIO CM;193;Reservatório sem usina;DOCE;;SE;SUDESTE;2006-11-08;0.0;;0.0;
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-08;1860.0;170.93;1860.0;170.93
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2006-11-08;539.0;57.11;539.0;57.11
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-11-08;633.0;110.04;633.0;110.04
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-11-08;466.0;107.05;466.0;107.05
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2006-11-08;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;34.0;78.92;34.0;78.92
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2006-11-08;76.0;137.95;66.0;119.8
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-08;136.0;55.75;136.0;55.75
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-11-08;214.0;92.57;214.0;92.57
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-11-08;330.0;132.18;330.0;132.18
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2006-11-08;2666.0;114.13;2666.0;114.13
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2006-11-08;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-08;211.0;99.43;211.0;99.43
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-11-08;2262.0;121.72;2262.0;121.72
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-11-09;716.0;101.19;716.0;101.19
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2006-11-09;217.0;107.64;217.0;107.64
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-11-09;37.0;69.94;37.0;69.94
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2006-11-09;46.0;70.71;46.0;70.71
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2006-11-09;174.0;53.6;174.0;53.6
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2006-11-09;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2006-11-09;102.0;69.69;102.0;69.69
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2006-11-09;581.0;175.28;581.0;175.28
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-09;202.0;152.75;202.0;152.75
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2006-11-09;0.0;;0.0;
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-11-09;26.0;80.54;26.0;80.54
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-11-09;14.0;64.94;14.0;64.94
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2006-11-09;0.0;;0.0;
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-11-09;502.0;200.17;502.0;200.17
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2006-11-09;65.0;96.98;65.0;96.98
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-09;28.0;45.18;28.0;45.18
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-09;22.0;43.23;22.0;43.23
CAPANEMA;0;Fio dagua;IGUACU;;SE;SUDESTE;2006-11-09;0.0;;0.0;
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-11-09;187.0;46.61;187.0;46.61
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-11-09;68.0;35.87;68.0;35.87
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-09;679.0;334.62;679.0;334.62
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-09;216.0;355.21;216.0;355.21
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2006-11-09;23.0;122.11;23.0;122.11
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2006-11-09;157.0;133.16;157.0;133.16
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-11-09;112.0;138.14;112.0;138.14
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-09;39.0;81.64;39.0;81.64
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2006-11-09;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-09;809.0;211.98;809.0;211.98
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2006-11-09;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-09;39.0;167.88;35.0;150.66
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;43.0;67.54;43.0;67.54
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2006-11-09;57.0;59.55;48.0;50.15
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;57.0;58.06;57.0;58.06
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-09;59.0;67.92;59.0;67.92
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-11-09;386.0;70.38;386.0;70.38
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2006-11-09;367.0;45.86;367.0;45.86
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2006-11-09;64.0;50.27;64.0;50.27
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2006-11-09;49.0;110.97;49.0;110.97
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2006-11-09;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2006-11-09;79.0;99.55;79.0;99.55
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2006-11-09;108.0;50.3;108.0;50.3
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2006-11-09;2054.0;135.93;2054.0;135.93
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2006-11-09;55.0;69.45;55.0;69.45
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-09;111.0;88.94;105.0;84.13
ILHA + T. IRMÃOS;44;Reservatório Fictício;PARANA;;SE;SUDESTE;2006-11-09;0.0;;0.0;
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;73.0;77.9;73.0;77.9
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2006-11-09;912.0;313.55;912.0;313.55
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2006-11-09;480.0;52.79;480.0;52.79
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2006-11-09;9387.0;107.17;9387.0;107.17
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-11-09;896.0;115.21;896.0;115.21
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2006-11-09;497.0;151.18;488.0;148.44
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2006-11-09;297.0;125.04;297.0;125.04
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-11-09;71.0;151.51;69.0;147.24
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-11-09;115.0;150.74;115.0;150.74
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-09;1424.0;186.82;1424.0;186.82
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-09;17.0;63.52;17.0;63.52
JACUI;112;Fio dagua;JACUI;;S;SUL;2006-11-09;226.0;122.2;226.0;122.2
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-09;273.0;84.17;90.0;27.75
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;4.0;34.02;4.0;34.02
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-11-09;66.0;91.04;66.0;91.04
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2006-11-09;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2006-11-09;1194.0;132.28;1194.0;132.28
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2006-11-09;23.0;42.3;23.0;42.3
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-09;365.0;81.35;365.0;81.35
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2006-11-09;528.0;105.93;528.0;105.93
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-09;11.0;81.95;11.0;81.95
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-11-09;201.0;76.93;126.0;48.22
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2006-11-09;322.0;50.54;322.0;50.54
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2006-11-09;83.0;123.6;83.0;123.6
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2006-11-09;671.0;101.86;671.0;101.86
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2006-11-09;188.0;109.81;157.0;91.7
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-09;241.0;151.93;241.0;151.93
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2006-11-09;46.0;56.62;40.0;49.23
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-11-09;195.0;116.83;195.0;116.83
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2006-11-09;105.0;73.89;105.0;73.89
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;246.0;71.67;246.0;71.67
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-09;304.0;137.36;304.0;137.36
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-09;10.0;35.9;4.0;14.36
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-11-09;760.0;116.71;760.0;116.71
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2006-11-09;1086.0;116.78;1086.0;116.78
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2006-11-09;189.0;96.33;189.0;96.33
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;21.0;51.68;21.0;51.68
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2006-11-09;72.0;54.4;72.0;54.4
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2006-11-09;100.0;118.83;100.0;118.83
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2006-11-09;97.0;112.33;97.0;112.33
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-11-09;288.0;102.27;65.0;23.08
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;35.0;71.67;35.0;71.67
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;25.0;66.93;25.0;66.93
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-09;19.0;43.45;18.0;41.16
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2006-11-09;224.0;139.21;137.0;85.14
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2006-11-09;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2006-11-09;88.0;125.88;88.0;125.88
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2006-11-09;1120.0;121.77;1120.0;121.77
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2006-11-09;75.0;71.21;75.0;71.21
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2006-11-09;72.0;81.69;72.0;81.69
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2006-11-09;97.0;121.49;97.0;121.49
R-11;0;Reservatório Fictício;PARANA;;SE;SUDESTE;2006-11-09;0.0;;0.0;
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2006-11-09;125.0;198.99;37.0;58.9
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-09;120.0;52.36;120.0;52.36
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2006-11-09;82.0;103.56;78.0;98.51
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2006-11-09;573.0;65.1;573.0;65.1
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2006-11-09;160.0;129.18;160.0;129.18
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2006-11-09;25.0;43.12;25.0;43.12
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2006-11-09;431.0;59.73;431.0;59.73
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2006-11-09;572.0;57.09;572.0;57.09
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;12.0;51.42;12.0;51.42
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2006-11-09;53.0;59.3;53.0;59.3
SANTANA;181;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;0.0;;0.0;
SANTONIO CM;193;Reservatório sem usina;DOCE;;SE;SUDESTE;2006-11-09;0.0;;0.0;
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2006-11-09;1940.0;178.28;1940.0;178.28
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2006-11-09;490.0;51.92;490.0;51.92
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2006-11-09;1658.0;288.23;1658.0;288.23
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2006-11-09;460.0;105.67;460.0;105.67
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2006-11-09;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2006-11-09;31.0;71.95;31.0;71.95
