nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2009-11-02;89.0;105.76;89.0;105.76
PASSO SAO JOAO;102;Fio dagua;URUGUAI;;S;SUL;2009-11-02;0.0;;0.0;
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2009-11-02;241.0;279.08;241.0;279.08
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2009-11-02;532.0;188.91;511.0;181.45
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-02;58.0;118.76;58.0;118.76
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-02;37.0;99.06;36.0;96.38
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-02;99.0;226.38;47.0;107.47
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-11-02;155.0;96.33;155.0;96.33
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-11-02;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2009-11-02;136.0;194.54;92.0;131.6
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2009-11-02;1152.0;125.24;1152.0;125.24
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-11-02;145.0;137.68;139.0;131.98
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2009-11-02;110.0;124.8;110.0;124.8
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-11-02;82.0;102.7;82.0;102.7
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-11-02;0.0;;0.0;
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;2009-11-02;0.0;;0.0;
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2009-11-02;145.0;230.83;57.0;90.74
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-02;420.0;183.26;359.0;156.64
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2009-11-02;124.0;156.6;91.0;114.93
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2009-11-02;1579.0;179.39;1211.0;137.58
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2009-11-02;223.0;180.04;203.0;163.89
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-02;106.0;182.83;19.0;32.77
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2009-11-02;1375.0;190.56;816.0;113.09
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2009-11-02;1884.0;188.03;1517.0;151.41
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;2009-11-02;36.0;120.99;36.0;120.99
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-11-02;26.0;111.42;26.0;111.42
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2009-11-02;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2009-11-02;134.0;149.93;62.0;69.37
SAO JOSE;101;Fio dagua;URUGUAI;;S;SUL;2009-11-02;0.0;;0.0;
SAO SALVADOR;253;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-11-02;0.0;;0.0;
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-02;1103.0;101.36;1103.0;101.36
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2009-11-02;1935.0;205.02;1619.0;171.53
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2009-11-02;1049.0;182.36;1049.0;182.36
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2009-11-02;482.0;110.72;482.0;110.72
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2009-11-02;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-02;46.0;106.77;44.0;102.13
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2009-11-02;418.0;758.75;67.0;121.62
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-02;472.0;193.47;472.0;193.47
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2009-11-02;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-11-02;344.0;148.81;344.0;148.81
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-11-02;225.0;90.12;225.0;90.12
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2009-11-02;2444.0;104.63;2444.0;104.63
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2009-11-02;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-02;251.0;118.28;251.0;118.28
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-11-02;2007.0;108.0;2007.0;108.0
14 DE JULHO;99;Fio dagua;JACUI;;S;SUL;2009-11-03;41.0;57.17;34.0;47.41
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-03;904.0;127.76;904.0;127.76
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2009-11-03;445.0;220.74;250.0;124.01
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-11-03;45.0;85.06;44.0;83.17
BAGUARI;141;Fio dagua;DOCE;;SE;SUDESTE;2009-11-03;0.0;;0.0;
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2009-11-03;63.0;96.84;63.0;96.84
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;0.0;;0.0;
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2009-11-03;168.0;51.75;168.0;51.75
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-11-03;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-11-03;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2009-11-03;148.0;101.13;148.0;101.13
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-11-03;299.0;90.21;299.0;90.21
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;122.0;92.26;122.0;92.26
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-11-03;93.0;84.79;93.0;84.79
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-03;34.0;105.32;34.0;105.32
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-03;21.0;97.41;21.0;97.41
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2009-11-03;408.0;79.94;408.0;79.94
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-11-03;433.0;172.65;433.0;172.65
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2009-11-03;131.0;195.46;127.0;189.49
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-03;111.0;179.11;28.0;45.18
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-03;90.0;176.86;8.0;15.72
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-11-03;767.0;191.17;483.0;120.39
CASTRO ALVES;97;Fio dagua;JACUI;;S;SUL;2009-11-03;44.0;47.17;32.0;34.31
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-11-03;335.0;176.71;220.0;116.05
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;215.0;105.96;215.0;105.96
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;0.0;;0.0;
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;58.0;95.38;58.0;95.38
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2009-11-03;28.0;148.66;28.0;148.66
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2009-11-03;123.0;104.33;115.0;97.54
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2009-11-03;66.0;81.4;66.0;81.4
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-03;52.0;108.85;49.0;102.57
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2009-11-03;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;317.0;83.06;317.0;83.06
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2009-11-03;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;27.0;116.22;27.0;116.22
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;104.0;163.35;104.0;163.35
FOZ DO RIO CLARO;315;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-11-03;0.0;;0.0;
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2009-11-03;134.0;139.99;110.0;114.92
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;99.0;100.83;99.0;100.83
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-03;95.0;109.36;95.0;109.36
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-03;447.0;81.5;447.0;81.5
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2009-11-03;1455.0;181.8;1455.0;181.8
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2009-11-03;103.0;80.9;103.0;80.9
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2009-11-03;43.0;97.38;43.0;97.38
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-11-03;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2009-11-03;112.0;141.14;112.0;141.14
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2009-11-03;126.0;58.68;126.0;58.68
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2009-11-03;1726.0;114.22;1726.0;114.22
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2009-11-03;85.0;107.33;85.0;107.33
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-03;121.0;96.95;121.0;96.95
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;145.0;154.73;145.0;154.73
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2009-11-03;1605.0;551.81;1605.0;551.81
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2009-11-03;523.0;57.52;523.0;57.52
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2009-11-03;14651.0;167.26;12593.0;143.77
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2009-11-03;851.0;109.42;851.0;109.42
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2009-11-03;1882.0;572.47;944.0;287.15
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2009-11-03;250.0;105.25;250.0;105.25
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-11-03;40.0;85.36;40.0;85.36
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-11-03;66.0;86.51;66.0;86.51
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;677.0;88.82;677.0;88.82
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-03;26.0;97.14;26.0;97.14
JACUI;112;Fio dagua;JACUI;;S;SUL;2009-11-03;212.0;114.63;120.0;64.88
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-03;296.0;91.26;296.0;91.26
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;7.0;59.54;7.0;59.54
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-11-03;56.0;77.25;56.0;77.25
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2009-11-03;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2009-11-03;1110.0;122.98;1110.0;122.98
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-11-03;116.0;213.34;49.0;90.12
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-03;398.0;88.71;398.0;88.71
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-11-03;1095.0;219.69;1095.0;219.69
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-03;14.0;104.3;14.0;104.3
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-03;223.0;85.35;223.0;85.35
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2009-11-03;475.0;74.55;475.0;74.55
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2009-11-03;43.0;64.03;43.0;64.03
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-03;806.0;122.35;806.0;122.35
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2009-11-03;385.0;224.88;149.0;87.03
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;152.0;95.82;152.0;95.82
MONJOLINHO;94;Fio dagua;URUGUAI;;S;SUL;2009-11-03;32.0;55.57;26.0;45.15
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2009-11-03;45.0;55.39;38.0;46.77
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-11-03;185.0;110.84;185.0;110.84
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2009-11-03;181.0;127.37;181.0;127.37
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;379.0;110.42;379.0;110.42
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;198.0;89.46;198.0;89.46
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-03;49.0;175.93;5.0;17.95
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-11-03;722.0;110.88;722.0;110.88
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-11-03;1031.0;110.86;1031.0;110.86
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-03;214.0;109.07;214.0;109.07
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;43.0;105.83;43.0;105.83
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2009-11-03;107.0;80.84;107.0;80.84
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2009-11-03;97.0;115.27;97.0;115.27
PASSO SAO JOAO;102;Fio dagua;URUGUAI;;S;SUL;2009-11-03;0.0;;0.0;
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2009-11-03;201.0;232.76;201.0;232.76
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2009-11-03;513.0;182.16;513.0;182.16
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;58.0;118.76;58.0;118.76
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;44.0;117.8;43.0;115.12
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-03;93.0;212.66;50.0;114.33
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2009-11-03;149.0;92.6;149.0;92.6
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-11-03;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2009-11-03;102.0;145.91;102.0;145.91
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2009-11-03;1122.0;121.98;1122.0;121.98
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-11-03;128.0;121.53;128.0;121.53
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2009-11-03;106.0;120.26;106.0;120.26
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-11-03;83.0;103.96;83.0;103.96
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-11-03;0.0;;0.0;
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;2009-11-03;0.0;;0.0;
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2009-11-03;102.0;162.38;53.0;84.37
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-03;411.0;179.33;351.0;153.15
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2009-11-03;120.0;151.55;65.0;82.09
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2009-11-03;1427.0;162.13;1338.0;152.01
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2009-11-03;170.0;137.25;164.0;132.4
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-03;101.0;174.21;16.0;27.6
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2009-11-03;1263.0;175.04;1188.0;164.64
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2009-11-03;1740.0;173.66;1679.0;167.57
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;2009-11-03;39.0;131.07;39.0;131.07
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;24.0;102.85;24.0;102.85
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2009-11-03;124.0;138.74;62.0;69.37
SAO JOSE;101;Fio dagua;URUGUAI;;S;SUL;2009-11-03;0.0;;0.0;
SAO SALVADOR;253;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-11-03;0.0;;0.0;
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-03;1037.0;95.3;1037.0;95.3
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2009-11-03;1840.0;194.95;1840.0;194.95
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2009-11-03;979.0;170.19;979.0;170.19
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2009-11-03;509.0;116.93;509.0;116.93
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2009-11-03;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;49.0;113.74;41.0;95.17
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2009-11-03;526.0;954.79;33.0;59.9
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-03;459.0;188.14;459.0;188.14
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-11-03;338.0;146.21;338.0;146.21
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2009-11-03;201.0;80.51;201.0;80.51
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2009-11-03;2612.0;111.82;2612.0;111.82
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2009-11-03;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-03;221.0;104.14;221.0;104.14
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2009-11-03;2060.0;110.85;2060.0;110.85
14 DE JULHO;99;Fio dagua;JACUI;;S;SUL;2009-11-04;37.0;51.59;30.0;41.83
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-04;866.0;122.39;866.0;122.39
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2009-11-04;376.0;186.51;236.0;117.07
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2009-11-04;38.0;71.83;24.0;45.37
BAGUARI;141;Fio dagua;DOCE;;SE;SUDESTE;2009-11-04;0.0;;0.0;
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2009-11-04;53.0;81.47;53.0;81.47
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-04;0.0;;0.0;
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2009-11-04;152.0;46.82;152.0;46.82
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-11-04;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-11-04;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2009-11-04;147.0;100.44;147.0;100.44
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-11-04;300.0;90.51;300.0;90.51
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-04;148.0;111.92;148.0;111.92
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-11-04;111.0;101.2;111.0;101.2
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-04;34.0;105.32;34.0;105.32
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-04;22.0;102.05;22.0;102.05
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2009-11-04;392.0;76.81;392.0;76.81
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2009-11-04;399.0;159.1;399.0;159.1
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2009-11-04;160.0;238.73;147.0;219.33
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-04;107.0;172.66;54.0;87.13
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2009-11-04;87.0;170.97;21.0;41.27
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-11-04;719.0;179.21;435.0;108.42
CASTRO ALVES;97;Fio dagua;JACUI;;S;SUL;2009-11-04;40.0;42.88;27.0;28.95
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2009-11-04;333.0;175.65;273.0;144.0
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-04;212.0;104.48;212.0;104.48
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-04;0.0;;0.0;
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-04;69.0;113.47;69.0;113.47
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2009-11-04;28.0;148.66;28.0;148.66
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2009-11-04;154.0;130.62;147.0;124.68
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2009-11-04;70.0;86.34;70.0;86.34
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-04;49.0;102.57;49.0;102.57
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2009-11-04;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-04;343.0;89.87;343.0;89.87
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2009-11-04;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2009-11-04;27.0;116.22;27.0;116.22
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-04;46.0;72.25;46.0;72.25
FOZ DO RIO CLARO;315;Fio dagua;PARANAIBA;;SE;SUDESTE;2009-11-04;0.0;;0.0;
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2009-11-04;125.0;130.59;112.0;117.01
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2009-11-04;90.0;91.67;90.0;91.67
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-04;114.0;131.23;114.0;131.23
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2009-11-04;484.0;88.25;484.0;88.25
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2009-11-04;1310.0;163.68;1234.0;154.19
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2009-11-04;104.0;81.68;104.0;81.68
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2009-11-04;43.0;97.38;39.0;88.32
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2009-11-04;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2009-11-04;129.0;162.56;107.0;134.84
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2009-11-04;126.0;58.68;126.0;58.68
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2009-11-04;1674.0;110.78;1674.0;110.78
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2009-11-04;72.0;90.92;72.0;90.92
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2009-11-04;110.0;88.14;110.0;88.14
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2009-11-04;154.0;164.34;154.0;164.34
