nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-04-05;6238.0;143.0;4800.0;110.03
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-06;1102.0;94.65;1102.0;94.65
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-04-06;127.0;183.63;120.0;173.51
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2005-04-06;123.0;142.84;46.0;53.42
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2005-04-06;407.0;163.82;261.0;105.06
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2005-04-06;662.0;109.72;662.0;109.72
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-06;54.0;112.09;54.0;112.09
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-06;28.0;104.48;28.0;104.48
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-04-06;543.0;116.55;543.0;116.55
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2005-04-06;79.0;108.66;79.0;108.66
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-06;76.0;105.46;36.0;49.96
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-06;63.0;106.73;61.0;103.34
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-04-06;395.0;102.68;395.0;102.68
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-04-06;248.0;116.73;248.0;116.73
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-06;479.0;123.35;479.0;123.35
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2005-04-06;68.0;102.37;28.0;42.15
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2005-04-06;52.0;64.84;52.0;64.84
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-06;81.0;114.01;81.0;114.01
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-06;692.0;102.29;692.0;102.29
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;129.0;126.96;129.0;126.96
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;188.0;130.2;188.0;130.2
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-06;108.0;99.22;108.0;99.22
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-06;745.0;97.88;745.0;97.88
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2005-04-06;384.0;69.48;384.0;69.48
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2005-04-06;210.0;177.4;210.0;177.4
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2005-04-06;53.0;101.48;53.0;101.48
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2005-04-06;87.0;114.34;87.0;114.34
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2005-04-06;252.0;108.37;252.0;108.37
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2005-04-06;2873.0;109.97;2873.0;109.97
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2005-04-06;135.0;127.62;135.0;127.62
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-06;173.0;93.96;173.0;93.96
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;210.0;150.84;127.0;91.22
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2005-04-06;1819.0;280.37;1819.0;280.37
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2005-04-06;15382.0;124.72;15382.0;124.72
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-04-06;2526.0;142.67;2165.0;122.28
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2005-04-06;161.0;67.34;161.0;67.34
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2005-04-06;105.0;69.05;105.0;69.05
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-04-06;70.0;102.68;55.0;80.68
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-04-06;115.0;103.62;115.0;103.62
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-06;1494.0;108.18;1494.0;108.18
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-06;35.0;105.19;35.0;105.19
JACUI;112;Fio dagua;JACUI;;S;SUL;2005-04-06;79.0;65.88;79.0;65.88
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-06;442.0;93.94;404.0;85.86
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;21.0;126.38;21.0;126.38
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-04-06;78.0;89.0;77.0;87.86
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2005-04-06;1671.0;111.69;1671.0;111.69
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-04-06;75.0;116.67;25.0;38.89
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-06;607.0;94.0;607.0;94.0
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-04-06;2082.0;170.38;1312.0;107.37
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-06;23.0;115.14;23.0;115.14
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-06;351.0;94.56;351.0;94.56
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2005-04-06;1408.0;306.65;1408.0;306.65
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2005-04-06;113.0;102.25;113.0;102.25
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-06;1017.0;95.7;1017.0;95.7
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2005-04-06;219.0;125.79;82.0;47.1
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-06;216.0;82.03;216.0;82.03
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2005-04-06;76.0;119.14;61.0;95.62
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-04-06;549.0;140.12;483.0;123.28
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2005-04-06;198.0;103.23;198.0;103.23
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;379.0;101.46;379.0;101.46
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-06;272.0;73.75;272.0;73.75
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-04-06;2143.0;140.2;1918.0;125.48
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-04-06;3061.0;140.22;3061.0;140.22
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-06;278.0;90.95;278.0;90.95
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;238.0;431.84;238.0;431.84
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2005-04-06;116.0;140.29;116.0;140.29
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2005-04-06;35.0;64.24;35.0;64.24
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2005-04-06;215.0;181.12;215.0;181.12
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;61.0;106.72;61.0;106.72
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-06;61.0;117.85;60.0;115.92
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2005-04-06;80.0;114.3;80.0;114.3
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2005-04-06;1823.0;120.42;1823.0;120.42
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-04-06;150.0;105.94;150.0;105.94
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2005-04-06;85.0;139.69;85.0;139.69
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-04-06;143.0;132.68;-3.0;-2.78
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2005-04-06;132.0;213.24;66.0;106.62
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-06;218.0;99.83;218.0;99.83
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2005-04-06;87.0;114.33;71.0;93.3
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2005-04-06;322.0;53.13;322.0;53.13
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2005-04-06;141.0;113.88;81.0;65.42
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-06;72.0;107.25;58.0;86.4
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2005-04-06;298.0;59.64;298.0;59.64
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2005-04-06;425.0;60.82;425.0;60.82
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;119.0;377.68;119.0;377.68
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;0.0;0.0;0.0;0.0
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-06;2400.0;120.46;1465.0;73.53
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2005-04-06;418.0;63.56;418.0;63.56
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2005-04-06;1067.0;99.05;1067.0;99.05
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-04-06;1316.0;149.65;1236.0;140.55
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-06;49.0;95.16;49.0;95.16
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2005-04-06;59.0;123.89;59.0;123.89
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-06;235.0;100.68;235.0;100.68
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-04-06;322.0;99.72;322.0;99.72
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-04-06;292.0;92.75;292.0;92.75
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2005-04-06;16507.0;126.86;5095.0;39.16
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-06;298.0;92.91;298.0;92.91
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-04-06;6118.0;140.25;5231.0;119.91
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-07;1068.0;91.73;1068.0;91.73
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-04-07;85.0;122.9;85.0;122.9
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2005-04-07;127.0;147.48;84.0;97.55
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2005-04-07;358.0;144.1;258.0;103.85
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2005-04-07;608.0;100.77;608.0;100.77
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-07;54.0;112.09;54.0;112.09
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-07;27.0;100.75;27.0;100.75
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-04-07;468.0;100.46;468.0;100.46
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2005-04-07;82.0;112.78;82.0;112.78
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-07;71.0;98.53;38.0;52.73
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-07;58.0;98.26;55.0;93.17
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-04-07;382.0;99.3;382.0;99.3
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-04-07;218.0;102.61;218.0;102.61
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-07;438.0;112.79;438.0;112.79
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2005-04-07;64.0;96.35;28.0;42.15
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2005-04-07;45.0;56.12;45.0;56.12
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-07;76.0;106.98;76.0;106.98
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-07;637.0;94.16;637.0;94.16
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;129.0;126.96;129.0;126.96
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;225.0;155.83;225.0;155.83
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-07;110.0;101.06;110.0;101.06
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-07;723.0;94.99;723.0;94.99
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2005-04-07;425.0;76.9;425.0;76.9
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2005-04-07;150.0;126.71;150.0;126.71
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2005-04-07;53.0;101.48;53.0;101.48
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2005-04-07;87.0;114.34;79.0;103.83
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2005-04-07;247.0;106.22;247.0;106.22
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2005-04-07;2799.0;107.14;2799.0;107.14
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2005-04-07;146.0;138.02;146.0;138.02
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-07;170.0;92.33;170.0;92.33
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;238.0;170.96;180.0;129.3
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2005-04-07;1357.0;209.16;1357.0;209.16
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2005-04-07;14815.0;120.12;14815.0;120.12
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-04-07;2490.0;140.64;2393.0;135.16
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2005-04-07;154.0;64.41;154.0;64.41
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2005-04-07;100.0;65.77;100.0;65.77
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-04-07;73.0;107.08;57.0;83.61
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-04-07;119.0;107.22;119.0;107.22
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-07;1365.0;98.84;1365.0;98.84
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-07;34.0;102.19;34.0;102.19
JACUI;112;Fio dagua;JACUI;;S;SUL;2005-04-07;77.0;64.22;77.0;64.22
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-07;440.0;93.52;354.0;75.24
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;19.0;114.34;19.0;114.34
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-04-07;77.0;87.86;77.0;87.86
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2005-04-07;1624.0;108.55;1624.0;108.55
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-04-07;75.0;116.67;25.0;38.89
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-07;607.0;94.0;607.0;94.0
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-04-07;1854.0;151.72;1371.0;112.2
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-07;22.0;110.14;22.0;110.14
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-07;353.0;95.1;353.0;95.1
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2005-04-07;1079.0;235.0;1079.0;235.0
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2005-04-07;99.0;89.59;99.0;89.59
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-07;986.0;92.78;986.0;92.78
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2005-04-07;211.0;121.2;92.0;52.84
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-07;198.0;75.19;198.0;75.19
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2005-04-07;165.0;258.65;145.0;227.3
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-04-07;541.0;138.08;514.0;131.19
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2005-04-07;203.0;105.84;203.0;105.84
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;379.0;101.46;379.0;101.46
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-07;250.0;67.79;250.0;67.79
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-04-07;2113.0;138.23;2053.0;134.31
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-04-07;3017.0;138.2;3017.0;138.2
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-07;272.0;88.99;272.0;88.99
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;233.0;422.76;233.0;422.76
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2005-04-07;90.0;108.84;90.0;108.84
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2005-04-07;35.0;64.24;35.0;64.24
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2005-04-07;224.0;188.7;224.0;188.7
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;61.0;106.72;61.0;106.72
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-07;59.0;113.99;58.0;112.06
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2005-04-07;77.0;110.01;77.0;110.01
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2005-04-07;1748.0;115.46;1748.0;115.46
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-04-07;160.0;113.01;160.0;113.01
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2005-04-07;70.0;115.04;70.0;115.04
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-04-07;142.0;131.75;60.0;55.67
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2005-04-07;131.0;211.63;70.0;113.08
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-07;219.0;100.29;219.0;100.29
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2005-04-07;87.0;114.33;61.0;80.16
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2005-04-07;328.0;54.12;328.0;54.12
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2005-04-07;135.0;109.03;81.0;65.42
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-07;66.0;98.31;52.0;77.46
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2005-04-07;308.0;61.64;308.0;61.64
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2005-04-07;449.0;64.26;449.0;64.26
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;123.0;390.38;123.0;390.38
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;0.0;0.0;0.0;0.0
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-07;2246.0;112.73;1310.0;65.75
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2005-04-07;468.0;71.16;468.0;71.16
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2005-04-07;908.0;84.29;908.0;84.29
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-04-07;1295.0;147.26;1174.0;133.5
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-07;55.0;106.81;50.0;97.1
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2005-04-07;50.0;104.99;50.0;104.99
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-07;230.0;98.54;230.0;98.54
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-04-07;335.0;103.75;335.0;103.75
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-04-07;281.0;89.26;281.0;89.26
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2005-04-07;16372.0;125.83;5139.0;39.5
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-07;293.0;91.36;293.0;91.36
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-04-07;6030.0;138.23;5597.0;128.3
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-08;1044.0;89.67;1044.0;89.67
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-04-08;65.0;93.98;65.0;93.98
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2005-04-08;92.0;106.84;61.0;70.84
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2005-04-08;305.0;122.77;258.0;103.85
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2005-04-08;568.0;94.14;568.0;94.14
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-08;54.0;112.09;54.0;112.09
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-08;26.0;97.02;26.0;97.02
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-04-08;428.0;91.87;428.0;91.87
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2005-04-08;81.0;111.41;81.0;111.41
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-08;63.0;87.42;36.0;49.96
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-04-08;51.0;86.4;51.0;86.4
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-04-08;377.0;98.0;377.0;98.0
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-04-08;186.0;87.55;186.0;87.55
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-08;419.0;107.9;419.0;107.9
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2005-04-08;59.0;88.82;24.0;36.13
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2005-04-08;67.0;83.55;67.0;83.55
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-08;75.0;105.57;75.0;105.57
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-04-08;630.0;93.12;630.0;93.12
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-08;109.0;107.27;109.0;107.27
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-04-08;247.0;171.07;247.0;171.07
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-08;104.0;95.55;104.0;95.55
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-04-08;706.0;92.76;706.0;92.76
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2005-04-08;461.0;83.41;461.0;83.41
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2005-04-08;113.0;95.46;113.0;95.46
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2005-04-08;52.0;99.56;52.0;99.56
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2005-04-08;88.0;115.66;88.0;115.66
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2005-04-08;216.0;92.89;216.0;92.89
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2005-04-08;2649.0;101.4;2515.0;96.27
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2005-04-08;126.0;119.12;126.0;119.12
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2005-04-08;169.0;91.79;169.0;91.79
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-04-08;236.0;169.52;228.0;163.77
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2005-04-08;1115.0;171.86;1115.0;171.86
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2005-04-08;13891.0;112.63;13891.0;112.63
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-04-08;2445.0;138.1;2396.0;135.33
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2005-04-08;149.0;62.32;149.0;62.32
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2005-04-08;139.0;91.41;139.0;91.41
