nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-11-11;49.0;29.36;49.0;29.36
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2007-11-11;234.0;164.67;234.0;164.67
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-11;379.0;110.42;379.0;110.42
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-11;197.0;89.01;197.0;89.01
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-11;73.0;262.09;72.0;258.5
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-11-11;190.0;29.18;190.0;29.18
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-11-11;272.0;29.25;272.0;29.25
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-11;207.0;105.5;207.0;105.5
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-11;38.0;93.52;38.0;93.52
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2007-11-11;206.0;155.63;188.0;142.03
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2007-11-11;80.0;95.07;35.0;41.59
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2007-11-11;8.0;9.26;8.0;9.26
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-11-11;81.0;28.76;81.0;28.76
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-11;56.0;114.67;56.0;114.67
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-11;27.0;72.29;27.0;72.29
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-11;66.0;150.92;65.0;148.63
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-11-11;171.0;106.27;171.0;106.27
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-11-11;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2007-11-11;21.0;30.04;21.0;30.04
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2007-11-11;1009.0;109.7;1009.0;109.7
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-11-11;168.0;159.51;168.0;159.51
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2007-11-11;201.0;228.04;122.0;138.41
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-11-11;36.0;45.09;36.0;45.09
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2007-11-11;30.0;47.76;30.0;47.76
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-11;341.0;148.79;341.0;148.79
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2007-11-11;42.0;53.04;42.0;53.04
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2007-11-11;1344.0;152.7;1344.0;152.7
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2007-11-11;38.0;30.68;36.0;29.06
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-11;126.0;217.33;102.0;175.93
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2007-11-11;1148.0;159.1;1148.0;159.1
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2007-11-11;1660.0;165.68;1660.0;165.68
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-11;22.0;94.28;22.0;94.28
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-11-11;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2007-11-11;105.0;117.48;105.0;117.48
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-11;888.0;81.6;888.0;81.6
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2007-11-11;1676.0;177.57;1676.0;177.57
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-11-11;228.0;39.64;228.0;39.64
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-11-11;118.0;27.11;118.0;27.11
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2007-11-11;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-11;42.0;97.49;42.0;97.49
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2007-11-11;10.0;18.15;10.0;18.15
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-11;444.0;182.0;444.0;182.0
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-11;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-11-11;465.0;201.15;465.0;201.15
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-11-11;142.0;56.88;56.0;22.43
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2007-11-11;1073.0;45.94;1073.0;45.94
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-11-11;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-11;224.0;105.56;224.0;105.56
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-11-11;543.0;29.22;543.0;29.22
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-12;819.0;115.75;819.0;115.75
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2007-11-12;79.0;39.19;79.0;39.19
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-11-12;82.0;155.0;82.0;155.0
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2007-11-12;105.0;161.39;105.0;161.39
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2007-11-12;276.0;85.02;276.0;85.02
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-11-12;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-11-12;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2007-11-12;80.0;54.66;80.0;54.66
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-11-12;258.0;77.84;258.0;77.84
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-12;125.0;94.52;125.0;94.52
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-11-12;99.0;90.26;99.0;90.26
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-12;46.0;142.49;46.0;142.49
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-12;18.0;83.49;18.0;83.49
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2007-11-12;793.0;155.38;793.0;155.38
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-11-12;108.0;43.06;108.0;43.06
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2007-11-12;39.0;58.19;39.0;58.19
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-12;139.0;224.29;139.0;224.29
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-12;114.0;224.03;113.0;222.06
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-11-12;884.0;220.33;884.0;220.33
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-11-12;453.0;238.95;453.0;238.95
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-12;142.0;69.98;142.0;69.98
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-12;53.0;87.16;53.0;87.16
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2007-11-12;15.0;79.64;15.0;79.64
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2007-11-12;94.0;79.73;94.0;79.73
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-11-12;63.0;77.7;63.0;77.7
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-12;59.0;123.5;59.0;123.5
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2007-11-12;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-12;274.0;71.79;274.0;71.79
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2007-11-12;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-12;25.0;107.62;24.0;103.31
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;102.0;160.21;102.0;160.21
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2007-11-12;112.0;117.01;106.0;110.74
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;116.0;118.15;116.0;118.15
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-12;60.0;69.07;60.0;69.07
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-12;526.0;95.91;526.0;95.91
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2007-11-12;1397.0;174.55;1397.0;174.55
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2007-11-12;271.0;212.85;271.0;212.85
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-11-12;44.0;99.64;44.0;99.64
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-11-12;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2007-11-12;41.0;51.67;41.0;51.67
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2007-11-12;186.0;86.62;186.0;86.62
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2007-11-12;1452.0;96.09;1452.0;96.09
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2007-11-12;132.0;166.68;132.0;166.68
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-12;120.0;96.15;120.0;96.15
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;106.0;113.12;106.0;113.12
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2007-11-12;13.0;4.47;13.0;4.47
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2007-11-12;1201.0;132.08;1201.0;132.08
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2007-11-12;10053.0;114.77;10053.0;114.77
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-11-12;220.0;28.29;220.0;28.29
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2007-11-12;36.0;10.95;36.0;10.95
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2007-11-12;202.0;85.04;202.0;85.04
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-11-12;65.0;138.71;63.0;134.44
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-11-12;107.0;140.26;107.0;140.26
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-12;594.0;77.93;594.0;77.93
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-12;22.0;82.2;22.0;82.2
JACUI;112;Fio dagua;JACUI;;S;SUL;2007-11-12;179.0;96.79;42.0;22.71
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-12;306.0;94.35;251.0;77.39
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;9.0;76.55;9.0;76.55
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-11-12;62.0;85.53;62.0;85.53
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2007-11-12;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2007-11-12;995.0;110.23;995.0;110.23
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-11-12;95.0;174.72;95.0;174.72
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-12;420.0;93.61;420.0;93.61
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-11-12;161.0;32.3;161.0;32.3
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-12;17.0;126.66;17.0;126.66
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-12;243.0;93.0;243.0;93.0
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2007-11-12;831.0;130.43;831.0;130.43
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2007-11-12;82.0;122.11;82.0;122.11
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-12;740.0;112.33;740.0;112.33
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2007-11-12;68.0;39.72;68.0;39.72
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-12;154.0;97.08;154.0;97.08
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2007-11-12;81.0;99.69;74.0;91.08
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-11-12;48.0;28.76;48.0;28.76
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2007-11-12;224.0;157.63;220.0;154.82
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;379.0;110.42;379.0;110.42
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-12;238.0;107.54;238.0;107.54
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-12;68.0;244.14;61.0;219.01
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-11-12;187.0;28.72;187.0;28.72
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-11-12;267.0;28.71;267.0;28.71
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-12;193.0;98.37;193.0;98.37
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;40.0;98.45;40.0;98.45
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2007-11-12;157.0;118.61;155.0;117.1
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2007-11-12;82.0;97.44;37.0;43.97
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2007-11-12;8.0;9.26;8.0;9.26
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-11-12;95.0;33.73;95.0;33.73
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;58.0;118.76;58.0;118.76
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;35.0;93.7;35.0;93.7
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-12;76.0;173.79;76.0;173.79
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-11-12;181.0;112.48;181.0;112.48
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-11-12;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2007-11-12;20.0;28.61;20.0;28.61
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2007-11-12;1056.0;114.81;1056.0;114.81
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-11-12;167.0;158.56;167.0;158.56
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2007-11-12;181.0;205.35;115.0;130.47
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-11-12;40.0;50.1;40.0;50.1
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2007-11-12;30.0;47.76;30.0;47.76
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-12;487.0;212.49;487.0;212.49
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2007-11-12;40.0;50.52;40.0;50.52
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2007-11-12;1473.0;167.35;1473.0;167.35
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2007-11-12;36.0;29.06;34.0;27.45
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-12;130.0;224.23;105.0;181.11
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2007-11-12;1220.0;169.08;1220.0;169.08
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2007-11-12;1727.0;172.36;1727.0;172.36
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;24.0;102.85;24.0;102.85
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2007-11-12;103.0;115.25;103.0;115.25
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-12;926.0;85.1;926.0;85.1
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2007-11-12;1645.0;174.29;1645.0;174.29
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-11-12;279.0;48.5;279.0;48.5
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-11-12;118.0;27.11;118.0;27.11
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2007-11-12;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;46.0;106.77;46.0;106.77
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2007-11-12;10.0;18.15;10.0;18.15
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-12;545.0;223.4;545.0;223.4
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-11-12;410.0;177.36;410.0;177.36
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-11-12;150.0;60.08;60.0;24.03
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2007-11-12;1087.0;46.53;1087.0;46.53
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-11-12;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-12;209.0;98.49;209.0;98.49
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-11-12;534.0;28.73;534.0;28.73
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-13;808.0;114.19;808.0;114.19
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2007-11-13;74.0;36.71;66.0;32.74
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-11-13;77.0;145.55;77.0;145.55
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2007-11-13;98.0;150.63;98.0;150.63
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2007-11-13;255.0;78.55;255.0;78.55
BILL E PEDRAS;888;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-11-13;0.0;;0.0;
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-11-13;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2007-11-13;76.0;51.93;76.0;51.93
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-11-13;285.0;85.98;285.0;85.98
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-13;151.0;114.19;151.0;114.19
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-11-13;115.0;104.84;115.0;104.84
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-13;53.0;164.18;53.0;164.18
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-13;18.0;83.49;18.0;83.49
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2007-11-13;654.0;128.15;654.0;128.15
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-11-13;129.0;51.44;129.0;51.44
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2007-11-13;38.0;56.7;38.0;56.7
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-13;105.0;169.43;90.0;145.22
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-11-13;83.0;163.11;74.0;145.42
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-11-13;655.0;163.26;655.0;163.26
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-11-13;250.0;131.87;250.0;131.87
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-13;236.0;116.31;236.0;116.31
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-13;53.0;87.16;53.0;87.16
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2007-11-13;15.0;79.64;15.0;79.64
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2007-11-13;107.0;90.76;107.0;90.76
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-11-13;64.0;78.94;64.0;78.94
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-13;68.0;142.34;68.0;142.34
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2007-11-13;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-13;261.0;68.39;261.0;68.39
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2007-11-13;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-13;26.0;111.92;26.0;111.92
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-13;124.0;194.76;124.0;194.76
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2007-11-13;91.0;95.07;85.0;88.8
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-13;137.0;139.54;137.0;139.54
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-13;59.0;67.92;59.0;67.92
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-11-13;573.0;104.48;573.0;104.48
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2007-11-13;1292.0;161.43;1292.0;161.43
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2007-11-13;219.0;172.01;219.0;172.01
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-11-13;47.0;106.44;46.0;104.17
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-11-13;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2007-11-13;41.0;51.67;41.0;51.67
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2007-11-13;255.0;118.76;255.0;118.76
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2007-11-13;1471.0;97.35;1471.0;97.35
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2007-11-13;123.0;155.32;123.0;155.32
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-13;117.0;93.75;117.0;93.75
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-11-13;122.0;130.19;122.0;130.19
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2007-11-13;13.0;4.47;13.0;4.47
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2007-11-13;1038.0;114.15;1038.0;114.15
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2007-11-13;11346.0;129.53;11346.0;129.53
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-11-13;219.0;28.16;219.0;28.16
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2007-11-13;33.0;10.04;33.0;10.04
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2007-11-13;227.0;95.57;227.0;95.57
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-11-13;70.0;149.38;69.0;147.24
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-11-13;114.0;149.43;114.0;149.43
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-11-13;668.0;87.64;668.0;87.64
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-13;22.0;82.2;22.0;82.2
JACUI;112;Fio dagua;JACUI;;S;SUL;2007-11-13;201.0;108.68;103.0;55.69
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2007-11-13;303.0;93.42;249.0;76.77
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-11-13;9.0;76.55;9.0;76.55
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-11-13;64.0;88.29;64.0;88.29
